RR Monitoring Started at Thu Jul 31 03:21:01 PM IST 2025
================================================
Timestamp,Domain,Run,Type,TW6,TW7,TW8,TW9,TW10,TW11,TW12,TW13,TW14,TW19,TW20,TW21,TW22_ANS_decrypt_end,TW22,TW23,TW24,RR_RTT_ms,PowerDNS_RTT_ms,ANS_RTT_ms,Status
2025-07-31 15:43:34,roydns.xyz,265,Custom,1753956809.109992,1753956809.110187,1753956809.115037,,,,1753956809.115304,1753956809.117695,1753956809.175776,1753956809.301221,1753956809.296566,1753956809.296588,1753956809.301204,1753956809.301236,1753956809.303539,1753956809.303543,193.63,,185.93,SUCCESS
2025-07-31 15:43:40,roydns.xyz,266,Custom,1753956812.493261,1753956812.493513,1753956812.502889,,,,1753956812.503168,1753956812.509164,1753956812.575925,1753956812.712575,1753956812.708177,1753956812.708212,1753956812.712562,1753956812.712592,1753956812.714888,1753956812.714893,221.70,,209.42,SUCCESS
2025-07-31 15:43:41,roydns.xyz,267,Custom,1753956815.907627,1753956815.907887,1753956815.919513,,,,1753956815.919816,1753956815.925310,1753956815.995597,1753956816.128470,1753956816.123728,1753956816.123752,1753956816.128448,1753956816.128485,1753956816.130763,1753956816.130767,223.20,,208.67,SUCCESS
2025-07-31 15:43:46,roydns.xyz,268,Custom,1753956819.323705,1753956819.323970,1753956819.330688,,,,1753956819.331105,1753956819.333822,1753956819.401754,1753956819.540441,1753956819.534759,1753956819.534775,1753956819.540428,1753956819.540453,1753956819.542143,1753956819.542146,218.50,,209.35,SUCCESS
2025-07-31 15:43:47,roydns.xyz,269,Custom,1753956822.733253,1753956822.733558,1753956822.742659,,,,1753956822.742978,1753956822.745657,1753956822.803813,1753956822.926045,1753956822.920792,1753956822.920815,1753956822.926026,1753956822.926060,1753956822.928653,1753956822.928658,195.49,,183.08,SUCCESS
2025-07-31 15:43:53,roydns.xyz,270,Custom,1753956826.119097,1753956826.119365,1753956826.125345,,,,1753956826.125650,1753956826.128262,1753956826.200740,1753956826.338179,1753956826.333868,1753956826.333884,1753956826.338169,1753956826.338192,1753956826.340260,1753956826.340263,221.22,,212.54,SUCCESS
2025-07-31 15:43:54,roydns.xyz,271,Custom,1753956829.533318,1753956829.533618,1753956829.542723,,,,1753956829.543012,1753956829.545696,1753956829.616683,1753956829.768563,1753956829.762340,1753956829.762363,1753956829.768548,1753956829.768577,1753956829.771454,1753956829.771489,238.27,,225.56,SUCCESS
2025-07-31 15:44:03,roydns.xyz,272,Custom,1753956832.961346,1753956832.961702,1753956832.968926,,,,1753956832.969215,1753956832.971835,1753956833.038701,1753956833.175944,1753956833.170814,1753956833.170839,1753956833.175812,1753956833.175962,1753956833.178522,1753956833.178527,217.25,,206.74,SUCCESS
2025-07-31 15:44:04,roydns.xyz,273,Custom,1753956836.367108,1753956836.367312,1753956836.372157,,,,1753956836.372434,1753956836.374812,1753956836.448875,1753956836.586279,1753956836.582063,1753956836.582082,1753956836.586269,1753956836.586293,1753956836.588356,1753956836.588360,221.31,,213.86,SUCCESS
2025-07-31 15:44:05,roydns.xyz,274,Custom,1753956839.775521,1753956839.775725,1753956839.784917,,,,1753956839.785230,1753956839.787914,1753956839.857227,1753956840.004998,1753956839.999823,1753956839.999848,1753956840.004977,1753956840.005012,1753956840.007350,1753956840.007356,231.92,,219.78,SUCCESS
2025-07-31 15:44:10,roydns.xyz,275,Custom,1753956843.209504,1753956843.210019,1753956843.220980,,,,1753956843.221286,1753956843.226645,1753956843.301768,1753956843.451555,1753956843.447403,1753956843.447425,1753956843.451545,1753956843.451569,1753956843.453639,1753956843.453644,244.19,,230.28,SUCCESS
2025-07-31 15:44:11,roydns.xyz,276,Custom,1753956846.652000,1753956846.652257,1753956846.661078,,,,1753956846.661392,1753956846.664079,1753956846.725363,1753956846.855360,1753956846.850354,1753956846.850376,1753956846.855346,1753956846.855376,1753956846.857970,1753956846.857974,206.05,,193.98,SUCCESS
2025-07-31 15:44:17,roydns.xyz,277,Custom,1753956850.057009,1753956850.057307,1753956850.062994,,,,1753956850.063253,1753956850.065610,1753956850.128009,1753956850.255571,1753956850.251363,1753956850.251379,1753956850.255555,1753956850.255584,1753956850.257679,1753956850.257684,200.73,,192.33,SUCCESS
2025-07-31 15:44:18,roydns.xyz,278,Custom,1753956853.453887,1753956853.454225,1753956853.464660,,,,1753956853.464939,1753956853.470062,1753956853.557072,1753956853.703752,1753956853.698735,1753956853.698758,1753956853.703739,1753956853.703768,1753956853.706331,1753956853.706336,252.52,,238.82,SUCCESS
2025-07-31 15:44:24,roydns.xyz,279,Custom,1753956856.911827,1753956856.912179,1753956856.921851,,,,1753956856.922265,1753956856.924982,1753956856.981992,1753956857.100056,1753956857.095989,1753956857.096015,1753956857.100046,1753956857.100070,1753956857.102140,1753956857.102144,190.37,,177.80,SUCCESS
2025-07-31 15:44:25,roydns.xyz,280,Custom,1753956860.303351,1753956860.303600,1753956860.310233,,,,1753956860.310513,1753956860.312880,1753956860.374936,1753956860.506291,1753956860.501782,1753956860.501809,1753956860.506280,1753956860.506304,1753956860.508589,1753956860.508592,205.30,,195.79,SUCCESS
2025-07-31 15:44:31,roydns.xyz,281,Custom,1753956863.714835,1753956863.715057,1753956863.721787,,,,1753956863.722071,1753956863.724718,1753956863.782431,1753956863.903307,1753956863.899291,1753956863.899307,1753956863.903296,1753956863.903320,1753956863.905380,1753956863.905383,190.60,,181.25,SUCCESS
2025-07-31 15:44:32,roydns.xyz,282,Custom,1753956867.105886,1753956867.106143,1753956867.115207,,,,1753956867.115539,1753956867.119333,1753956867.176593,1753956867.296979,1753956867.292226,1753956867.292255,1753956867.296963,1753956867.296994,1753956867.299294,1753956867.299297,193.49,,181.45,SUCCESS
2025-07-31 15:44:41,roydns.xyz,283,Custom,1753956870.497064,1753956870.497323,1753956870.503832,,,,1753956870.504115,1753956870.506752,1753956870.563880,1753956870.684373,1753956870.679169,1753956870.679192,1753956870.684359,1753956870.684388,1753956870.686967,1753956870.686970,189.98,,180.27,SUCCESS
2025-07-31 15:44:41,roydns.xyz,284,Custom,1753956873.882622,1753956873.882961,1753956873.889978,,,,1753956873.890278,1753956873.892993,1753956873.954184,1753956874.079099,1753956874.074071,1753956874.074098,1753956874.079085,1753956874.079114,1753956874.081652,1753956874.081656,199.10,,188.83,SUCCESS
2025-07-31 15:44:42,roydns.xyz,285,Custom,1753956877.285402,1753956877.285798,1753956877.290806,,,,1753956877.291077,1753956877.294254,1753956877.366961,1753956877.524759,1753956877.519929,1753956877.519953,1753956877.524748,1753956877.524773,1753956877.527045,1753956877.527048,241.71,,233.69,SUCCESS
2025-07-31 15:44:48,roydns.xyz,286,Custom,1753956880.728454,1753956880.728768,1753956880.737388,,,,1753956880.737705,1753956880.740412,1753956880.808091,1753956880.951996,1753956880.947939,1753956880.947957,1753956880.951987,1753956880.952010,1753956880.954080,1753956880.954084,225.69,,214.30,SUCCESS
2025-07-31 15:44:49,roydns.xyz,287,Custom,1753956884.162000,1753956884.162263,1753956884.167676,,,,1753956884.167963,1753956884.170592,1753956884.241640,1753956884.385833,1753956884.379711,1753956884.379735,1753956884.385820,1753956884.385849,1753956884.388353,1753956884.388357,226.43,,217.88,SUCCESS
2025-07-31 15:44:55,roydns.xyz,288,Custom,1753956887.580051,1753956887.580452,1753956887.592515,,,,1753956887.592818,1753956887.598174,1753956887.658658,1753956887.795229,1753956887.787815,1753956887.787837,1753956887.795214,1753956887.795244,1753956887.799108,1753956887.799114,219.12,,202.42,SUCCESS
2025-07-31 15:44:56,roydns.xyz,289,Custom,1753956890.992673,1753956890.992973,1753956891.001685,,,,1753956891.001936,1753956891.006047,1753956891.067288,1753956891.200230,1753956891.193887,1753956891.193918,1753956891.200205,1753956891.200246,1753956891.202790,1753956891.202794,210.25,,198.30,SUCCESS
2025-07-31 15:45:01,roydns.xyz,290,Custom,1753956894.389272,1753956894.389570,1753956894.399174,,,,1753956894.399493,1753956894.402219,1753956894.467649,1753956894.607871,1753956894.603614,1753956894.603632,1753956894.607859,1753956894.607883,1753956894.609987,1753956894.609991,220.77,,208.39,SUCCESS
2025-07-31 15:45:02,roydns.xyz,291,Custom,1753956897.813726,1753956897.814068,1753956897.825247,,,,1753956897.825567,1753956897.829692,1753956897.881093,1753956897.993453,1753956897.988431,1753956897.988458,1753956897.993440,1753956897.993491,1753956897.996043,1753956897.996048,182.39,,167.90,SUCCESS
2025-07-31 15:45:08,roydns.xyz,292,Custom,1753956901.202588,1753956901.202928,1753956901.211788,,,,1753956901.212108,1753956901.214953,1753956901.266423,1753956901.385106,1753956901.381042,1753956901.381059,1753956901.385095,1753956901.385119,1753956901.387188,1753956901.387192,184.66,,173.01,SUCCESS
2025-07-31 15:45:09,roydns.xyz,293,Custom,1753956904.579978,1753956904.580256,1753956904.589278,,,,1753956904.589601,1753956904.592184,1753956904.657870,1753956904.799618,1753956904.794625,1753956904.794664,1753956904.799606,1753956904.799634,1753956904.802164,1753956904.802168,222.25,,210.03,SUCCESS
2025-07-31 15:45:15,roydns.xyz,294,Custom,1753956907.991571,1753956907.991914,1753956907.999136,,,,1753956907.999460,1753956908.002143,1753956908.063448,1753956908.198015,1753956908.192859,1753956908.192883,1753956908.198002,1753956908.198031,1753956908.200572,1753956908.200576,209.07,,198.57,SUCCESS
2025-07-31 15:45:16,roydns.xyz,295,Custom,1753956911.402296,1753956911.402610,1753956911.412515,,,,1753956911.412797,1753956911.417564,1753956911.469241,1753956911.588413,1753956911.579566,1753956911.579610,1753956911.588390,1753956911.588432,1753956911.591049,1753956911.591053,188.88,,175.63,SUCCESS
2025-07-31 15:45:25,roydns.xyz,296,Custom,1753956914.777430,1753956914.777818,1753956914.787897,,,,1753956914.788253,1753956914.791171,1753956914.856675,1753956914.998389,1753956914.993240,1753956914.993262,1753956914.998372,1753956914.998539,1753956915.001473,1753956915.001485,224.16,,210.15,SUCCESS
2025-07-31 15:45:26,roydns.xyz,297,Custom,1753956918.192378,1753956918.192786,1753956918.203183,,,,1753956918.203478,1753956918.208322,1753956918.273983,1753956918.420026,1753956918.410743,1753956918.410774,1753956918.420002,1753956918.420041,1753956918.422661,1753956918.422665,230.41,,216.57,SUCCESS
2025-07-31 15:45:27,roydns.xyz,298,Custom,1753956921.611296,1753956921.611548,1753956921.619389,,,,1753956921.619729,1753956921.623407,1753956921.688804,1753956921.829519,1753956921.824543,1753956921.824567,1753956921.829507,1753956921.829533,1753956921.832065,1753956921.832069,220.83,,209.80,SUCCESS
2025-07-31 15:45:32,roydns.xyz,299,Custom,1753956925.022619,1753956925.023046,1753956925.028835,,,,1753956925.029089,1753956925.031238,1753956925.082788,1753956925.201104,1753956925.197949,1753956925.197963,1753956925.201096,1753956925.201115,1753956925.202734,1753956925.202736,180.16,,172.02,SUCCESS
2025-07-31 15:45:33,roydns.xyz,300,Custom,1753956928.400183,1753956928.400458,1753956928.409410,,,,1753956928.409737,1753956928.412417,1753956928.470522,1753956928.591164,1753956928.585804,1753956928.585829,1753956928.591145,1753956928.591180,1753956928.593740,1753956928.593745,193.65,,181.44,SUCCESS
2025-07-31 15:45:42,cloudflare.com,301,Global,1753956931.785440,1753956931.785832,1753956931.794090,1753956931.794382,,1753956932.497151,,,,,,,,1753956932.497262,1753956932.499909,1753956932.499919,714.57,702.84,,SUCCESS
2025-07-31 15:45:43,cloudflare.com,302,Global,1753956935.695647,1753956935.696023,1753956935.702314,1753956935.702611,,1753956935.703251,,,,,,,,1753956935.703290,1753956935.706123,1753956935.706128,10.58,0.65,,SUCCESS
2025-07-31 15:45:43,cloudflare.com,303,Global,1753956938.903284,1753956938.903742,1753956938.907855,1753956938.908098,,1753956938.908717,,,,,,,,1753956938.908750,1753956938.911068,1753956938.911073,7.88,0.63,,SUCCESS
2025-07-31 15:45:55,cloudflare.com,304,Global,1753956942.106882,1753956942.107091,1753956942.115558,1753956942.115872,,1753956942.116536,,,,,,,,1753956942.116701,1753956942.119565,1753956942.119570,12.79,0.80,,SUCCESS
2025-07-31 15:45:55,cloudflare.com,305,Global,1753956945.318793,1753956945.319123,1753956945.328620,1753956945.328906,,1753956945.329597,,,,,,,,1753956945.329664,1753956945.332702,1753956945.332711,14.02,0.72,,SUCCESS
2025-07-31 15:45:56,cloudflare.com,306,Global,1753956948.525102,1753956948.525353,1753956948.534510,1753956948.534819,,1753956948.535460,,,,,,,,1753956948.535538,1753956948.538359,1753956948.538364,13.36,0.69,,SUCCESS
2025-07-31 15:45:57,cloudflare.com,307,Global,1753956951.737184,1753956951.737545,1753956951.743960,1753956951.744245,,1753956951.744884,,,,,,,,1753956951.744923,1753956951.747978,1753956951.747990,10.91,0.65,,SUCCESS
2025-07-31 15:46:05,cloudflare.com,308,Global,1753956954.943584,1753956954.944130,1753956954.952211,1753956954.952499,,1753956954.953103,,,,,,,,1753956954.953143,1753956954.955980,1753956954.955987,12.49,0.62,,SUCCESS
2025-07-31 15:46:05,cloudflare.com,309,Global,1753956958.152564,1753956958.153079,1753956958.158100,1753956958.158370,,1753956958.159029,,,,,,,,1753956958.159072,1753956958.162286,1753956958.162297,9.84,0.67,,SUCCESS
2025-07-31 15:46:06,cloudflare.com,310,Global,1753956961.357134,1753956961.357453,1753956961.366436,1753956961.366734,,1753956961.367393,,,,,,,,1753956961.367441,1753956961.370568,1753956961.370580,13.55,0.68,,SUCCESS
2025-07-31 15:46:14,cloudflare.com,311,Global,1753956964.561859,1753956964.562243,1753956964.571505,1753956964.572138,,1753956964.572930,,,,,,,,1753956964.572981,1753956964.579840,1753956964.579852,18.13,0.80,,SUCCESS
2025-07-31 15:46:15,cloudflare.com,312,Global,1753956967.775675,1753956967.776058,1753956967.788497,1753956967.788852,,1753956967.789609,,,,,,,,1753956967.789670,1753956967.792655,1753956967.792660,17.09,0.77,,SUCCESS
2025-07-31 15:46:15,cloudflare.com,313,Global,1753956970.989176,1753956970.989438,1753956970.994730,1753956970.995015,,1753956970.995639,,,,,,,,1753956970.995679,1753956970.998579,1753956970.998585,9.52,0.64,,SUCCESS
2025-07-31 15:46:27,cloudflare.com,314,Global,1753956974.189321,1753956974.189616,1753956974.196487,1753956974.196761,,1753956974.197350,,,,,,,,1753956974.197390,1753956974.200251,1753956974.200364,11.16,0.60,,SUCCESS
2025-07-31 15:46:27,cloudflare.com,315,Global,1753956977.394965,1753956977.395239,1753956977.405897,1753956977.406194,,1753956977.406851,,,,,,,,1753956977.406890,1753956977.409757,1753956977.409763,14.90,0.67,,SUCCESS
2025-07-31 15:46:28,cloudflare.com,316,Global,1753956980.604894,1753956980.605234,1753956980.615395,1753956980.615725,,1753956980.616343,,,,,,,,1753956980.616383,1753956980.619282,1753956980.619289,14.50,0.62,,SUCCESS
2025-07-31 15:46:29,cloudflare.com,317,Global,1753956983.820575,1753956983.820749,1753956983.827402,1753956983.827695,,1753956983.828330,,,,,,,,1753956983.828370,1753956983.831147,1753956983.831153,10.67,0.65,,SUCCESS
2025-07-31 15:46:37,cloudflare.com,318,Global,1753956987.026338,1753956987.026784,1753956987.031742,1753956987.032001,,1753956987.032606,,,,,,,,1753956987.032645,1753956987.035459,1753956987.035475,9.24,0.62,,SUCCESS
2025-07-31 15:46:37,cloudflare.com,319,Global,1753956990.235955,1753956990.236295,1753956990.246023,1753956990.246328,,1753956990.246993,,,,,,,,1753956990.247036,1753956990.250144,1753956990.250156,14.31,0.68,,SUCCESS
2025-07-31 15:46:38,cloudflare.com,320,Global,1753956993.452870,1753956993.453139,1753956993.464111,1753956993.464413,,1753956993.465068,,,,,,,,1753956993.465110,1753956993.467991,1753956993.467998,15.23,0.67,,SUCCESS
2025-07-31 15:46:46,cloudflare.com,321,Global,1753956996.667062,1753956996.667313,1753956996.676970,1753956996.677399,,1753956996.678061,,,,,,,,1753956996.678102,1753956996.680958,1753956996.680964,14.01,0.67,,SUCCESS
2025-07-31 15:46:47,cloudflare.com,322,Global,1753956999.882560,1753956999.882926,1753956999.888321,1753956999.888638,,1753956999.889248,,,,,,,,1753956999.889295,1753956999.892187,1753956999.892194,9.73,0.63,,SUCCESS
2025-07-31 15:46:47,cloudflare.com,323,Global,1753957003.090145,1753957003.090405,1753957003.101268,1753957003.101651,,1753957003.102321,,,,,,,,1753957003.102365,1753957003.105716,1753957003.105728,15.69,0.66,,SUCCESS
2025-07-31 15:46:59,cloudflare.com,324,Global,1753957006.304402,1753957006.304748,1753957006.310419,1753957006.310718,,1753957006.311359,,,,,,,,1753957006.311401,1753957006.314255,1753957006.314261,9.96,0.65,,SUCCESS
2025-07-31 15:46:59,cloudflare.com,325,Global,1753957009.517295,1753957009.517604,1753957009.524185,1753957009.524499,,1753957009.525091,,,,,,,,1753957009.525141,1753957009.528016,1753957009.528021,10.84,0.61,,SUCCESS
2025-07-31 15:47:00,cloudflare.com,326,Global,1753957012.731380,1753957012.731594,1753957012.740409,1753957012.740679,,1753957012.741272,,,,,,,,1753957012.741326,1753957012.744297,1753957012.744308,13.03,0.61,,SUCCESS
2025-07-31 15:47:01,cloudflare.com,327,Global,1753957015.939841,1753957015.940139,1753957015.947674,1753957015.947951,,1753957015.948523,,,,,,,,1753957015.948543,1753957015.952494,1753957015.952506,12.76,0.57,,SUCCESS
2025-07-31 15:47:09,cloudflare.com,328,Global,1753957019.152163,1753957019.152598,1753957019.163682,1753957019.163979,,1753957019.164574,,,,,,,,1753957019.164636,1753957019.167785,1753957019.167792,15.73,0.62,,SUCCESS
2025-07-31 15:47:10,cloudflare.com,329,Global,1753957022.376497,1753957022.376661,1753957022.385356,1753957022.385611,,1753957022.386107,,,,,,,,1753957022.386156,1753957022.388877,1753957022.388882,12.48,0.51,,SUCCESS
2025-07-31 15:47:10,cloudflare.com,330,Global,1753957025.596195,1753957025.596499,1753957025.605985,1753957025.606291,,1753957025.606905,,,,,,,,1753957025.606947,1753957025.610105,1753957025.610117,14.03,0.63,,SUCCESS
2025-07-31 15:47:22,cloudflare.com,331,Global,1753957028.822521,1753957028.822871,1753957028.831145,1753957028.831588,,1753957028.832185,,,,,,,,1753957028.832226,1753957028.835140,1753957028.835148,12.73,0.61,,SUCCESS
2025-07-31 15:47:22,cloudflare.com,332,Global,1753957032.037317,1753957032.037796,1753957032.042538,1753957032.042775,,1753957032.043362,,,,,,,,1753957032.043402,1753957032.045788,1753957032.045792,8.56,0.60,,SUCCESS
2025-07-31 15:47:23,cloudflare.com,333,Global,1753957035.240728,1753957035.240980,1753957035.248217,1753957035.248516,,1753957035.249043,,,,,,,,1753957035.249079,1753957035.251457,1753957035.251477,10.98,0.54,,SUCCESS
2025-07-31 15:47:23,cloudflare.com,334,Global,1753957038.441794,1753957038.442134,1753957038.447650,1753957038.447926,,1753957038.448571,,,,,,,,1753957038.448610,1753957038.451426,1753957038.451433,9.75,0.66,,SUCCESS
2025-07-31 15:47:31,cloudflare.com,335,Global,1753957041.639848,1753957041.640193,1753957041.648086,1753957041.648360,,1753957041.648958,,,,,,,,1753957041.649001,1753957041.651814,1753957041.651819,12.06,0.61,,SUCCESS
2025-07-31 15:47:32,cloudflare.com,336,Global,1753957044.851986,1753957044.852248,1753957044.858194,1753957044.858489,,1753957044.859108,,,,,,,,1753957044.859147,1753957044.861964,1753957044.861970,10.09,0.63,,SUCCESS
2025-07-31 15:47:33,cloudflare.com,337,Global,1753957048.048987,1753957048.049263,1753957048.059336,1753957048.059624,,1753957048.060260,,,,,,,,1753957048.060313,1753957048.063551,1753957048.063563,14.68,0.66,,SUCCESS
2025-07-31 15:47:41,cloudflare.com,338,Global,1753957051.251522,1753957051.251858,1753957051.261338,1753957051.261604,,1753957051.262190,,,,,,,,1753957051.262238,1753957051.264922,1753957051.264927,13.49,0.60,,SUCCESS
2025-07-31 15:47:42,cloudflare.com,339,Global,1753957054.462862,1753957054.463183,1753957054.469913,1753957054.470198,,1753957054.470851,,,,,,,,1753957054.470891,1753957054.473753,1753957054.473759,10.99,0.66,,SUCCESS
2025-07-31 15:47:42,cloudflare.com,340,Global,1753957057.678818,1753957057.679168,1753957057.684653,1753957057.684928,,1753957057.685538,,,,,,,,1753957057.685579,1753957057.688402,1753957057.688408,9.88,0.62,,SUCCESS
2025-07-31 15:47:54,cloudflare.com,341,Global,1753957060.889648,1753957060.889997,1753957060.898790,1753957060.899188,,1753957060.899932,,,,,,,,1753957060.899972,1753957060.902841,1753957060.902847,13.29,0.75,,SUCCESS
2025-07-31 15:47:54,cloudflare.com,342,Global,1753957064.108448,1753957064.108744,1753957064.116705,1753957064.117016,,1753957064.117461,,,,,,,,1753957064.117508,1753957064.120230,1753957064.120235,11.88,0.47,,SUCCESS
2025-07-31 15:47:55,cloudflare.com,343,Global,1753957067.321696,1753957067.322042,1753957067.331500,1753957067.331805,,1753957067.332436,,,,,,,,1753957067.332510,1753957067.335734,1753957067.335750,14.17,0.64,,SUCCESS
2025-07-31 15:47:55,cloudflare.com,344,Global,1753957070.533656,1753957070.533932,1753957070.541555,1753957070.541837,,1753957070.542449,,,,,,,,1753957070.542521,1753957070.545389,1753957070.545394,11.84,0.66,,SUCCESS
2025-07-31 15:48:03,cloudflare.com,345,Global,1753957073.742930,1753957073.743349,1753957073.752856,1753957073.753129,,1753957073.753786,,,,,,,,1753957073.753838,1753957073.756776,1753957073.756782,13.94,0.67,,SUCCESS
2025-07-31 15:48:04,cloudflare.com,346,Global,1753957076.955326,1753957076.955739,1753957076.960723,1753957076.960987,,1753957076.961432,,,,,,,,1753957076.961457,1753957076.964200,1753957076.964205,8.97,0.45,,SUCCESS
2025-07-31 15:48:05,cloudflare.com,347,Global,1753957080.163271,1753957080.163532,1753957080.169217,1753957080.169508,,1753957080.169964,,,,,,,,1753957080.169986,1753957080.172666,1753957080.172670,9.48,0.45,,SUCCESS
2025-07-31 15:48:13,cloudflare.com,348,Global,1753957083.373173,1753957083.373422,1753957083.382125,1753957083.382409,,1753957083.383017,,,,,,,,1753957083.383054,1753957083.385634,1753957083.385639,12.56,0.62,,SUCCESS
2025-07-31 15:48:14,cloudflare.com,349,Global,1753957086.589822,1753957086.590160,1753957086.599647,1753957086.599922,,1753957086.600568,,,,,,,,1753957086.600609,1753957086.603439,1753957086.603444,13.73,0.66,,SUCCESS
2025-07-31 15:48:14,cloudflare.com,350,Global,1753957089.804091,1753957089.804375,1753957089.813291,1753957089.813592,,1753957089.814222,,,,,,,,1753957089.814263,1753957089.817144,1753957089.817150,13.16,0.64,,SUCCESS
2025-07-31 15:48:26,cloudflare.com,351,Global,1753957093.020093,1753957093.020344,1753957093.028495,1753957093.028772,,1753957093.029405,,,,,,,,1753957093.029445,1753957093.032435,1753957093.032442,12.61,0.65,,SUCCESS
2025-07-31 15:48:26,cloudflare.com,352,Global,1753957096.236389,1753957096.236738,1753957096.245898,1753957096.246157,,1753957096.246799,,,,,,,,1753957096.246860,1753957096.249546,1753957096.249551,13.26,0.67,,SUCCESS
2025-07-31 15:48:27,cloudflare.com,353,Global,1753957099.449830,1753957099.450171,1753957099.458448,1753957099.458737,,1753957099.459376,,,,,,,,1753957099.459415,1753957099.462261,1753957099.462267,12.54,0.65,,SUCCESS
2025-07-31 15:48:27,cloudflare.com,354,Global,1753957102.654903,1753957102.655161,1753957102.667577,1753957102.667922,,1753957102.668591,,,,,,,,1753957102.668650,1753957102.675600,1753957102.675612,20.88,0.69,,SUCCESS
2025-07-31 15:48:36,cloudflare.com,355,Global,1753957105.873614,1753957105.874104,1753957105.885779,1753957105.886067,,1753957105.886621,,,,,,,,1753957105.886659,1753957105.889451,1753957105.889456,15.93,0.56,,SUCCESS
2025-07-31 15:48:36,cloudflare.com,356,Global,1753957109.089318,1753957109.089590,1753957109.099210,1753957109.099499,,1753957109.100107,,,,,,,,1753957109.100157,1753957109.103193,1753957109.103199,13.98,0.63,,SUCCESS
2025-07-31 15:48:37,cloudflare.com,357,Global,1753957112.300856,1753957112.301095,1753957112.309803,1753957112.310118,,1753957112.310850,,,,,,,,1753957112.310899,1753957112.313766,1753957112.313771,13.02,0.75,,SUCCESS
2025-07-31 15:48:48,cloudflare.com,358,Global,1753957115.511310,1753957115.511486,1753957115.517640,1753957115.518015,,1753957115.518456,,,,,,,,1753957115.518493,1753957115.520763,1753957115.520767,9.52,0.44,,SUCCESS
2025-07-31 15:48:49,cloudflare.com,359,Global,1753957118.720163,1753957118.720396,1753957118.728582,1753957118.728890,,1753957118.729492,,,,,,,,1753957118.729532,1753957118.733325,1753957118.733336,13.27,0.61,,SUCCESS
2025-07-31 15:48:50,cloudflare.com,360,Global,1753957121.933120,1753957121.933378,1753957121.943563,1753957121.943836,,1753957121.944425,,,,,,,,1753957121.944525,1753957121.947760,1753957121.947772,14.76,0.61,,SUCCESS
2025-07-31 15:48:50,cloudflare.com,361,Global,1753957125.149871,1753957125.150122,1753957125.155088,1753957125.155357,,1753957125.155791,,,,,,,,1753957125.155815,1753957125.158574,1753957125.158579,8.80,0.43,,SUCCESS
2025-07-31 15:48:58,cloudflare.com,362,Global,1753957128.355257,1753957128.355577,1753957128.365337,1753957128.365623,,1753957128.366229,,,,,,,,1753957128.366286,1753957128.369254,1753957128.369261,14.09,0.62,,SUCCESS
2025-07-31 15:48:59,cloudflare.com,363,Global,1753957131.572360,1753957131.572761,1753957131.583338,1753957131.583739,,1753957131.584411,,,,,,,,1753957131.584455,1753957131.587511,1753957131.587516,15.26,0.67,,SUCCESS
2025-07-31 15:48:59,cloudflare.com,364,Global,1753957134.791829,1753957134.792100,1753957134.802091,1753957134.802368,,1753957134.802999,,,,,,,,1753957134.803038,1753957134.805904,1753957134.805910,14.18,0.64,,SUCCESS
2025-07-31 15:49:08,cloudflare.com,365,Global,1753957138.011711,1753957138.012190,1753957138.023193,1753957138.023499,,1753957138.024136,,,,,,,,1753957138.024185,1753957138.027193,1753957138.027199,15.58,0.65,,SUCCESS
2025-07-31 15:49:08,cloudflare.com,366,Global,1753957141.229355,1753957141.229708,1753957141.238179,1753957141.238424,,1753957141.238983,,,,,,,,1753957141.239030,1753957141.242049,1753957141.242060,12.81,0.58,,SUCCESS
2025-07-31 15:49:09,cloudflare.com,367,Global,1753957144.437367,1753957144.437720,1753957144.447044,1753957144.447300,,1753957144.447913,,,,,,,,1753957144.447962,1753957144.450696,1753957144.450701,13.43,0.63,,SUCCESS
2025-07-31 15:49:20,cloudflare.com,368,Global,1753957147.650349,1753957147.650635,1753957147.660876,1753957147.661282,,1753957147.661883,,,,,,,,1753957147.661923,1753957147.664791,1753957147.664798,14.55,0.61,,SUCCESS
2025-07-31 15:49:21,cloudflare.com,369,Global,1753957150.872342,1753957150.872738,1753957150.882693,1753957150.883011,,1753957150.883653,,,,,,,,1753957150.883686,1753957150.886691,1753957150.886698,14.46,0.65,,SUCCESS
2025-07-31 15:49:22,cloudflare.com,370,Global,1753957154.090360,1753957154.090699,1753957154.100671,1753957154.100960,,1753957154.101521,,,,,,,,1753957154.101568,1753957154.104331,1753957154.104340,14.08,0.58,,SUCCESS
2025-07-31 15:49:22,cloudflare.com,371,Global,1753957157.304333,1753957157.304744,1753957157.309193,1753957157.309439,,1753957157.310041,,,,,,,,1753957157.310080,1753957157.312713,1753957157.312718,8.48,0.62,,SUCCESS
2025-07-31 15:49:30,cloudflare.com,372,Global,1753957160.515891,1753957160.516341,1753957160.521551,1753957160.521838,,1753957160.522263,,,,,,,,1753957160.522286,1753957160.524972,1753957160.524977,9.17,0.42,,SUCCESS
2025-07-31 15:49:31,cloudflare.com,373,Global,1753957163.722551,1753957163.722868,1753957163.731408,1753957163.731722,,1753957163.732292,,,,,,,,1753957163.732339,1753957163.735394,1753957163.735402,12.97,0.58,,SUCCESS
