timestamp,domain,iteration,dns_type,query_time,response_time,total_rtt,packet_size,success
2025-09-02T08:54:05.723717,cloudflare.com,85,dnscrypt,,,20.625591278076172,,True
2025-09-02T08:54:05.723738,cloudflare.com,86,dnscrypt,,,19.820213317871094,,True
2025-09-02T08:54:05.723764,cloudflare.com,87,dnscrypt,,,20.522356033325195,,True
2025-09-02T08:54:05.723784,cloudflare.com,88,dnscrypt,,,20.918607711791992,,True
2025-09-02T08:54:05.723804,cloudflare.com,89,dnscrypt,,,19.52362060546875,,True
2025-09-02T08:54:05.723825,cloudflare.com,90,dnscrypt,,,20.209550857543945,,True
2025-09-02T08:54:05.723845,cloudflare.com,91,dnscrypt,,,5049.296617507935,,True
2025-09-02T08:54:05.723865,cloudflare.com,92,dnscrypt,,,20.94578742980957,,True
2025-09-02T08:54:05.723886,cloudflare.com,93,dnscrypt,,,20.212888717651367,,True
2025-09-02T08:54:05.723906,cloudflare.com,94,dnscrypt,,,20.125389099121094,,True
2025-09-02T08:54:05.723926,cloudflare.com,95,dnscrypt,,,21.280527114868164,,True
2025-09-02T08:54:05.723946,cloudflare.com,96,dnscrypt,,,21.029233932495117,,True
2025-09-02T08:54:05.723966,cloudflare.com,97,dnscrypt,,,20.525455474853516,,True
2025-09-02T08:54:05.723986,cloudflare.com,98,dnscrypt,,,19.566774368286133,,True
2025-09-02T08:54:05.724006,cloudflare.com,99,dnscrypt,,,21.17300033569336,,True
2025-09-02T08:54:05.724026,cloudflare.com,100,dnscrypt,,,20.46656608581543,,True
2025-09-02T08:54:05.724046,spotify.com,1,dnscrypt,,,43.40386390686035,,True
2025-09-02T08:54:05.724067,spotify.com,2,dnscrypt,,,20.38097381591797,,True
2025-09-02T08:54:05.724087,spotify.com,3,dnscrypt,,,20.244121551513672,,True
2025-09-02T08:54:05.724107,spotify.com,4,dnscrypt,,,20.469188690185547,,True
2025-09-02T08:54:05.724127,spotify.com,5,dnscrypt,,,21.40188217163086,,True
2025-09-02T08:54:05.724147,spotify.com,6,dnscrypt,,,20.846843719482422,,True
2025-09-02T08:54:05.724167,spotify.com,7,dnscrypt,,,19.931793212890625,,True
2025-09-02T08:54:05.724187,spotify.com,8,dnscrypt,,,20.071983337402344,,True
2025-09-02T08:54:05.724207,spotify.com,9,dnscrypt,,,20.659446716308594,,True
2025-09-02T08:54:05.724264,spotify.com,10,dnscrypt,,,19.881010055541992,,True
2025-09-02T08:54:05.724286,spotify.com,11,dnscrypt,,,44.3720817565918,,True
2025-09-02T08:54:05.724307,spotify.com,12,dnscrypt,,,24.671554565429688,,True
2025-09-02T08:54:05.724327,spotify.com,13,dnscrypt,,,21.860361099243164,,True
2025-09-02T08:54:05.724347,spotify.com,14,dnscrypt,,,20.422697067260742,,True
